GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
95,2225,1986,71,91,281,4838,86.000,2.34,12.63,3.563,1.373,71.501,48.389
98,2252,1990,72,91,281,4838,94.000,5.00,12.63,3.541,1.372,71.236,48.629
99,2248,1988,72,91,282,4838,93.000,3.88,12.63,3.803,1.369,71.605,49.831
99,2199,1988,72,92,281,4838,84.000,3.58,12.63,3.824,1.368,71.705,49.873
99,2194,1988,73,92,280,4838,80.000,1.63,12.63,3.596,1.372,71.175,47.674
99,2199,1988,72,92,281,4838,78.000,4.86,12.63,3.641,1.369,70.683,46.633
99,2205,1988,72,92,280,4838,78.000,1.65,12.63,3.507,1.368,70.322,45.628
99,2202,1988,72,91,281,4838,78.000,3.58,12.63,3.407,1.369,70.054,45.611
98,2202,1990,73,91,280,4838,59.000,4.61,12.63,3.342,1.367,69.477,44.988
86,2102,1990,72,92,281,4838,52.000,3.63,12.63,3.742,1.378,71.334,49.454
96,2242,1988,73,93,282,4838,55.000,4.37,12.63,3.762,1.379,71.930,50.732
94,2185,1988,73,92,282,4838,58.000,5.06,12.63,3.800,1.378,71.748,50.216
96,2217,1988,73,94,280,4838,56.000,2.21,12.63,3.872,1.372,71.368,49.358
94,2189,1988,74,94,281,4838,56.000,3.76,12.63,3.796,1.376,71.561,50.088
91,2191,1988,73,92,281,4838,56.000,5.27,12.63,3.768,1.378,72.005,50.980
87,2103,1988,73,93,279,4839,57.000,4.67,12.63,3.876,1.372,71.974,49.890
82,2054,1982,73,94,279,4839,59.000,0.97,12.63,3.805,1.380,71.776,51.186
86,2094,1984,73,95,280,4839,58.000,3.65,12.63,3.775,1.375,71.850,50.091
