GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
99,2272,1988,64,83,282,4346,51.000,1.61,11.53,4.159,1.373,70.052,50.595
99,2257,1988,65,83,280,4347,51.000,3.13,11.52,4.190,1.376,70.601,51.799
98,2260,1988,64,86,281,4347,50.000,3.40,11.52,4.063,1.373,69.858,50.324
98,2264,1990,64,85,281,4347,49.000,3.15,11.52,4.257,1.374,70.621,51.127
98,2270,1988,65,84,280,4347,49.000,1.46,11.53,4.240,1.373,69.933,51.007
95,2199,1990,65,85,279,4347,49.000,2.38,11.53,4.210,1.373,70.534,51.198
94,2219,1988,65,83,278,4347,49.000,3.66,11.53,3.929,1.379,70.447,50.981
97,2263,1988,65,84,281,4347,49.000,3.60,11.53,4.206,1.377,71.517,51.546
97,2268,1988,65,84,281,4347,49.000,0.00,11.53,4.010,1.375,70.369,50.511
98,2255,1988,65,84,281,4347,49.000,4.48,11.53,4.018,1.371,70.935,50.971
99,2254,1990,65,84,281,4348,49.000,5.16,11.53,3.906,1.378,70.981,51.406
99,2258,1988,65,83,280,4349,75.000,3.09,11.53,3.864,1.378,71.156,51.998
98,2273,1988,65,83,280,4351,75.000,0.68,11.53,3.768,1.373,71.420,50.042
98,2268,1988,65,83,280,4352,74.000,3.12,11.53,4.051,1.374,72.730,50.960
98,2258,1988,65,84,280,4352,73.000,2.69,11.53,3.724,1.374,71.244,49.622
98,2260,1988,66,84,281,4355,72.000,1.86,11.53,3.870,1.374,71.645,49.957
98,2249,1988,65,83,281,4355,71.000,3.24,11.53,3.695,1.373,70.903,47.913
98,2275,1988,65,83,281,4355,69.000,3.32,11.53,3.710,1.371,70.801,49.110
97,2274,1988,66,84,279,4355,66.000,2.03,11.53,3.726,1.374,70.661,48.104
94,2180,1986,66,86,280,4355,66.000,4.53,11.53,4.237,1.373,71.674,50.825
98,2261,1988,66,84,281,4355,65.000,3.99,11.53,4.185,1.371,71.800,49.854
98,2252,1988,66,83,280,4355,66.000,4.13,11.53,4.260,1.370,72.087,50.442
98,2249,1988,66,85,280,4355,64.000,4.15,11.53,4.243,1.369,71.720,49.697
99,2197,1988,66,87,281,4357,61.000,3.26,11.53,4.246,1.371,72.502,50.635
99,2211,1990,66,86,280,4357,58.000,2.18,11.53,3.606,1.364,68.382,44.040
98,2195,1988,66,87,280,4357,58.000,2.86,11.53,3.151,1.353,63.999,36.975
99,2210,1988,66,87,281,4358,58.000,2.32,11.53,3.090,1.355,63.315,36.622
98,2205,1990,67,87,280,4358,58.000,1.80,11.53,3.259,1.366,65.216,39.534
98,2214,1990,67,88,280,4360,57.000,2.68,11.53,3.341,1.354,64.822,38.554
98,2214,1988,67,85,280,4360,57.000,0.97,11.53,3.695,1.367,66.786,41.784
99,2199,1990,67,87,282,4360,57.000,4.75,11.53,3.613,1.371,67.487,42.224
99,2198,1988,66,87,282,4360,57.000,3.06,11.53,3.784,1.371,69.614,45.204
99,2200,1990,67,87,282,4360,57.000,0.87,11.54,4.014,1.371,70.262,45.036
99,2200,1990,67,87,282,4360,57.000,4.87,11.54,3.997,1.373,71.411,47.192
99,2206,1988,66,87,282,4363,62.000,4.42,11.54,4.214,1.374,71.662,47.807
98,2232,1988,67,88,281,4363,66.000,5.28,11.54,4.448,1.373,71.882,49.033
94,2204,1988,66,87,282,4363,64.000,3.60,11.54,4.363,1.369,70.907,48.137
92,2172,1988,68,88,281,4363,62.000,4.65,11.54,4.599,1.370,71.275,49.062
80,2003,1992,67,86,281,4364,59.000,5.58,11.54,4.688,1.369,71.085,48.468
77,2001,1992,68,87,278,4364,57.000,2.61,11.54,4.519,1.370,71.822,49.780
67,1764,1984,68,85,268,4364,55.000,4.48,11.54,4.351,1.375,71.631,48.339
65,1734,1982,66,82,256,4364,54.000,5.30,11.54,4.323,1.375,72.536,49.298
79,1990,1990,66,87,257,4364,53.000,4.08,11.54,4.434,1.376,72.001,48.028
66,1772,1984,66,84,248,4364,53.000,0.54,11.54,4.431,1.372,72.251,49.343
65,1757,1984,66,84,242,4364,52.000,3.73,11.54,4.512,1.374,72.079,48.410
67,1834,1990,66,85,246,4364,52.000,3.31,11.54,4.322,1.374,72.785,49.228
45,1348,1980,65,77,220,4365,37.000,1.90,11.54,4.263,1.375,71.685,48.788
56,1547,1980,64,76,197,4367,35.000,2.98,11.54,4.654,1.374,70.481,48.905
62,1713,1994,63,76,194,4368,35.000,3.21,11.54,4.553,1.373,69.812,48.035
52,1460,1976,63,74,181,4368,36.000,0.65,11.54,4.695,1.372,70.677,48.289
42,1278,1982,63,72,185,4368,37.000,4.38,11.55,4.646,1.376,69.138,46.692
54,1541,1982,63,72,183,4368,37.000,3.04,11.54,4.509,1.375,69.803,46.966
63,1689,1984,62,73,183,4368,37.000,4.86,11.55,4.155,1.380,69.073,46.398
54,1503,1984,62,74,175,4368,37.000,0.39,11.54,4.465,1.377,69.470,46.762
59,1627,1982,62,73,173,4368,37.000,3.36,11.55,4.747,1.389,69.734,48.393
48,1402,1982,62,70,169,4368,37.000,4.17,11.54,4.316,1.379,69.628,46.798
65,1787,1984,62,74,184,4369,57.000,0.64,11.55,4.317,1.388,69.484,47.345
68,1788,1982,63,75,199,4369,63.000,2.50,11.54,4.210,1.379,69.611,47.260
59,1638,1994,63,76,198,4369,63.000,5.72,11.54,4.286,1.385,69.722,46.633
45,1440,1982,63,76,194,4370,63.000,2.05,11.54,4.367,1.380,69.993,46.792
55,1663,1996,63,75,194,4371,61.000,3.31,11.54,4.255,1.385,69.372,46.754
42,1265,1980,63,73,186,4371,61.000,4.07,11.54,4.296,1.387,70.142,46.735
70,1822,1984,62,74,190,4371,58.000,3.45,11.54,4.216,1.383,69.343,45.650
58,1604,1980,63,74,186,4371,58.000,1.48,11.54,4.479,1.384,70.379,46.044
52,1493,1982,63,75,200,4371,55.000,4.16,11.55,4.521,1.379,70.293,46.388
