GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
73,2065,2090,63,85,292,4907,59.000,4.38,12.41,3.432,1.358,63.492,17.152
74,2106,2090,63,84,288,4908,58.000,0.74,12.41,3.432,1.358,63.492,17.152
61,1744,2084,62,82,273,4909,56.000,4.24,12.41,3.432,1.358,63.492,17.152
61,1744,2084,62,82,273,4909,56.000,4.24,12.41,3.432,1.358,63.492,17.152
68,1973,2086,62,82,278,4909,57.000,4.22,12.41,3.432,1.358,63.492,17.152
71,2017,2080,62,82,275,4909,56.000,0.43,12.41,3.432,1.358,63.492,17.152
75,2050,2084,62,82,273,4909,56.000,2.99,12.41,3.432,1.358,63.492,17.152
78,2125,2084,62,82,268,4910,53.000,2.60,12.41,3.432,1.358,63.492,17.152
52,1658,2088,59,73,222,4911,36.000,3.89,12.42,3.432,1.358,63.492,17.152
65,1836,2084,58,73,214,4911,36.000,3.64,12.41,3.432,1.358,63.492,17.152
47,1612,2092,58,71,207,4913,36.000,2.34,12.42,3.432,1.358,63.492,17.152
43,1426,2084,58,71,196,4914,38.000,2.62,12.41,3.432,1.358,63.492,17.152
55,1681,2086,58,71,205,4914,38.000,1.99,12.42,3.432,1.358,63.492,17.152
61,1781,2084,58,72,197,4917,38.000,2.26,12.41,3.432,1.358,63.492,17.152
38,1348,2094,57,70,190,4917,38.000,3.70,12.41,3.432,1.358,63.492,17.152
37,1258,2076,57,67,177,4919,37.000,4.90,12.41,3.432,1.358,63.492,17.152
45,1405,2082,56,67,181,4919,38.000,0.78,12.41,3.432,1.358,63.492,17.152
31,1190,2080,56,66,178,4919,38.000,4.20,12.41,3.432,1.358,63.492,17.152
50,1516,2078,57,72,210,4921,65.000,3.06,12.41,3.432,1.358,63.492,17.152
67,1867,2084,58,72,212,4921,64.000,2.06,12.41,3.432,1.358,63.492,17.152
40,1364,2078,58,72,207,4921,66.000,3.71,12.41,3.432,1.358,63.492,17.152
54,1580,2082,57,70,206,4922,64.000,4.16,12.41,3.432,1.358,63.492,17.152
54,1680,2088,57,72,207,4922,63.000,3.16,12.41,3.432,1.358,63.492,17.152
40,1494,2088,57,70,199,4923,61.000,0.80,12.36,3.432,1.358,63.492,17.152
43,1513,2080,57,70,196,4923,60.000,2.71,12.36,3.432,1.358,63.492,17.152
