GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
98,2195,1990,67,88,280,4117,108.000,3.89,11.13,3.537,1.378,67.247,46.855
99,2208,1988,67,86,280,4117,91.000,3.66,11.13,3.522,1.374,66.919,44.526
99,2203,1988,68,88,280,4117,84.000,0.00,11.13,4.046,1.373,70.344,50.630
99,2195,1988,67,86,280,4118,83.000,3.27,11.13,4.198,1.375,71.794,50.467
99,2190,1990,68,87,281,4118,96.000,2.91,11.13,4.016,1.374,69.760,46.922
98,2189,1990,68,88,281,4118,101.000,0.00,11.13,3.823,1.378,70.452,49.161
99,2212,1988,68,87,280,4118,101.000,4.37,11.13,3.677,1.378,69.089,48.155
99,2212,1988,67,87,281,4118,101.000,2.67,11.13,3.966,1.375,69.902,50.059
99,2219,1988,68,88,280,4118,101.000,0.78,11.13,3.810,1.379,70.629,51.398
99,2217,1988,68,88,281,4119,100.000,2.94,11.13,3.721,1.378,70.575,50.738
99,2218,1988,68,88,281,4119,100.000,2.67,11.13,3.798,1.373,69.867,49.994
99,2218,1988,68,88,281,4119,104.000,3.00,11.13,3.803,1.376,70.325,50.090
99,2223,1988,68,88,281,4119,104.000,0.18,11.13,3.875,1.375,70.813,51.337
99,2228,1988,68,87,280,4119,105.000,3.16,11.12,3.806,1.371,70.528,50.257
98,2220,1990,68,88,281,4119,100.000,3.36,11.13,3.730,1.377,70.860,51.932
99,2247,1988,68,87,280,4119,90.000,1.77,11.13,4.205,1.368,71.550,50.519
99,2218,1988,68,87,280,4119,93.000,3.74,11.13,4.027,1.368,72.750,51.253
78,1999,1980,68,85,272,4119,95.000,4.80,11.13,3.837,1.370,72.556,50.676
86,2117,1982,68,85,277,4119,96.000,2.04,11.13,3.803,1.371,72.555,51.136
82,2042,1984,68,86,274,4106,89.000,3.97,11.14,3.747,1.366,72.295,50.781
99,2228,1990,68,87,280,4106,93.000,4.62,11.14,3.894,1.366,72.398,50.905
96,2261,1990,69,87,281,4106,92.000,3.30,11.14,3.932,1.366,72.882,51.325
95,2220,1988,68,87,279,4107,93.000,0.65,11.14,3.863,1.364,73.068,51.867
94,2236,1988,68,89,281,4107,93.000,5.38,11.14,3.754,1.366,72.658,51.284
98,2262,1988,68,88,281,4107,95.000,4.10,11.14,3.815,1.366,72.888,51.442
99,2234,1988,68,87,281,4107,97.000,2.15,11.14,3.825,1.365,72.899,51.532
99,2213,1988,68,88,280,4107,98.000,4.22,11.14,3.851,1.359,72.474,51.438
99,2222,1988,68,87,279,4107,86.000,4.26,11.14,3.764,1.363,72.274,51.525
99,2213,1988,69,88,280,4107,80.000,1.88,11.14,3.484,1.371,71.635,49.751
99,2211,1992,69,89,280,4107,79.000,2.12,11.14,3.259,1.363,70.030,46.405
99,2221,1988,69,88,280,4107,78.000,3.51,11.14,3.458,1.366,70.808,47.351
99,2224,1990,69,88,280,4108,79.000,2.69,11.14,3.184,1.363,69.413,45.879
99,2237,1990,69,88,281,4108,67.000,0.69,11.14,3.445,1.369,70.452,46.859
98,2264,1988,69,88,281,4108,55.000,3.88,11.14,3.461,1.371,70.416,49.410
92,2224,1986,69,88,279,4108,59.000,3.42,11.14,3.993,1.366,72.831,52.469
98,2251,1988,69,90,280,4108,62.000,0.20,11.14,4.012,1.367,72.387,51.752
99,2220,1990,70,89,281,4109,62.000,2.33,11.14,4.140,1.368,73.068,53.449
97,2229,1988,70,90,280,4109,61.000,3.20,11.14,4.025,1.368,72.823,52.641
99,2218,1988,69,88,280,4109,62.000,3.18,11.14,4.180,1.368,73.081,53.786
96,2225,1990,70,88,281,4109,62.000,3.14,11.14,3.930,1.367,72.698,52.212
94,2233,1988,70,88,281,4109,63.000,4.37,11.13,4.196,1.367,72.781,52.512
82,2114,1984,70,88,278,4109,62.000,4.95,11.13,4.041,1.366,72.741,52.117
92,2180,1990,70,87,280,4109,63.000,3.03,11.14,4.196,1.367,72.765,52.684
95,2241,1986,69,88,282,4109,62.000,2.57,11.14,3.886,1.368,72.060,51.773
96,2230,1990,70,89,281,4109,65.000,3.79,11.14,4.118,1.368,72.463,51.914
89,2188,1988,69,89,279,4109,56.000,6.38,11.14,3.954,1.368,72.112,51.247
80,2001,1988,69,91,271,4109,56.000,1.25,11.14,4.347,1.368,72.565,52.335
77,2000,1984,68,85,253,4109,61.000,4.10,11.14,4.095,1.368,71.605,51.057
79,2033,1982,68,86,256,4109,69.000,3.60,11.14,4.413,1.368,72.190,52.242
67,1844,1978,68,84,251,4109,69.000,2.32,11.14,4.397,1.368,72.337,52.992
59,1637,1978,67,81,230,4109,89.000,3.72,11.14,4.495,1.367,72.833,53.899
86,2185,1992,68,86,266,4110,110.000,3.92,11.13,4.248,1.369,72.137,52.972
87,2175,1988,70,88,273,4110,108.000,2.86,11.14,4.486,1.366,72.680,52.816
99,2148,1988,70,91,281,4110,62.000,1.27,11.14,4.146,1.367,72.009,51.711
99,2140,1988,70,91,280,4111,58.000,3.51,11.14,3.417,1.350,67.970,41.141
99,2142,1988,70,91,282,4111,58.000,0.00,11.14,2.873,1.351,65.437,38.507
99,2142,1988,70,91,282,4111,58.000,0.00,11.14,2.873,1.351,65.437,38.507
99,2144,1988,70,91,281,4111,59.000,2.77,11.14,3.174,1.356,65.909,39.536
99,2163,1990,71,91,280,4111,60.000,3.37,11.14,2.955,1.354,65.313,39.154
99,2161,1988,71,91,281,4111,61.000,2.30,11.14,3.326,1.348,66.479,40.432
99,2166,1988,71,91,280,4111,63.000,0.57,11.14,3.120,1.357,65.993,40.604
99,2156,1988,71,92,281,4112,64.000,4.66,11.14,3.546,1.361,67.184,42.330
99,2161,1990,71,91,281,4113,64.000,6.02,11.14,3.157,1.362,66.622,42.132
99,2160,1988,71,91,281,4113,65.000,0.20,11.14,3.640,1.372,68.456,44.578
99,2164,1990,71,91,281,4113,67.000,4.57,11.13,3.265,1.362,67.609,42.735
99,2171,1990,71,91,281,4113,69.000,3.48,11.14,3.663,1.366,68.686,44.883
99,2202,1990,71,92,280,4114,63.000,1.38,11.13,3.340,1.359,68.566,44.152
98,2194,1988,70,92,280,4114,56.000,2.98,11.14,4.016,1.370,70.829,49.361
99,2193,1988,71,93,281,4114,56.000,4.64,11.14,4.168,1.369,71.489,50.718
92,2111,1990,71,94,279,4114,55.000,0.35,11.14,4.250,1.367,72.803,52.541
82,2042,1988,71,92,278,4114,53.000,4.71,11.14,4.170,1.367,72.650,51.009
90,2141,1988,71,92,279,4115,53.000,4.07,11.14,4.182,1.366,73.095,51.530
80,1975,1986,71,91,277,4115,52.000,2.49,11.13,4.198,1.367,72.619,50.744
97,2220,1988,71,91,281,4115,52.000,2.11,11.14,4.303,1.367,73.101,52.102
84,2056,1986,71,93,279,4145,50.000,4.64,11.17,4.020,1.366,73.021,50.904
96,2229,1988,72,91,281,4167,47.000,2.45,11.33,4.279,1.348,73.727,53.487
76,1934,1984,71,89,276,4167,49.000,5.65,11.38,4.762,1.280,76.127,56.544
99,2197,1988,71,92,280,4172,53.000,3.78,11.38,4.699,1.314,75.762,56.800
90,2212,1990,71,93,279,4187,50.000,2.44,11.46,4.273,1.356,74.819,54.034
70,1825,1984,72,90,267,4314,50.000,5.17,11.52,4.635,1.318,76.517,55.875
