GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
52,1490,1994,67,81,195,4252,63.000,4.85,11.23,4.270,1.371,75.746,46.653
38,1248,1982,68,83,198,4252,63.000,0.00,11.23,4.282,1.370,75.496,45.909
60,1602,1980,68,79,200,4252,64.000,4.62,11.23,4.405,1.375,76.469,46.599
72,1856,1984,68,82,203,4252,60.000,5.05,11.23,4.214,1.369,75.754,45.276
73,1879,1986,68,81,199,4252,61.000,4.34,11.23,4.344,1.374,76.228,46.116
63,1657,1994,68,82,198,4252,59.000,4.10,11.23,4.376,1.371,76.017,45.397
53,1388,1976,67,79,191,4252,57.000,4.45,11.18,4.419,1.372,76.111,44.635
36,1170,1974,68,80,184,4255,56.000,5.36,11.19,4.429,1.368,77.072,45.417
73,1899,2000,68,83,218,4255,55.000,3.80,11.18,4.324,1.363,76.668,48.274
76,1903,1984,68,85,215,4255,53.000,4.16,11.18,4.637,1.345,78.756,51.994
36,1200,1986,68,81,205,4255,53.000,7.56,11.19,4.473,1.345,78.601,51.398
35,1178,1986,69,81,204,4255,54.000,6.40,11.18,4.519,1.347,78.647,51.082
71,1831,1984,68,83,211,4255,52.000,1.32,11.19,4.644,1.347,78.494,50.324
44,1272,1980,68,80,200,4255,51.000,5.65,11.18,4.360,1.349,78.577,50.251
74,1898,1986,68,82,211,4255,51.000,3.78,11.19,4.438,1.351,77.683,49.234
53,1544,1990,68,80,201,4255,51.000,3.25,11.18,4.424,1.354,78.113,48.969
54,1493,1982,69,82,212,4256,61.000,4.23,11.18,4.581,1.345,77.894,50.716
99,2187,1990,71,90,280,4256,98.000,4.50,11.18,4.425,1.345,78.263,51.605
99,2208,1988,73,92,281,4256,119.000,1.80,11.18,3.541,1.360,74.836,46.975
98,2216,1990,73,92,281,4256,106.000,3.45,11.18,3.912,1.368,74.902,47.141
99,2196,1988,73,92,280,4257,90.000,4.72,11.18,3.297,1.366,73.078,44.131
99,2187,1990,72,91,281,4257,84.000,0.84,11.18,4.263,1.359,77.744,50.466
99,2184,1988,73,92,280,4257,83.000,4.99,11.18,4.064,1.360,77.401,49.016
99,2184,1988,73,92,280,4257,96.000,3.04,11.18,4.059,1.362,76.704,47.290
98,2180,1988,73,92,280,4257,100.000,0.01,11.18,3.705,1.362,76.761,48.054
99,2202,1990,73,92,281,4257,101.000,3.28,11.18,3.948,1.367,76.053,48.311
99,2201,1988,73,92,281,4257,101.000,4.78,11.18,3.741,1.361,76.140,48.827
98,2200,1988,73,90,280,4257,100.000,1.81,11.18,4.014,1.361,76.855,50.016
99,2201,1990,73,91,280,4257,99.000,2.74,11.18,3.919,1.359,76.878,49.227
99,2206,1988,73,93,281,4257,99.000,4.37,11.18,4.012,1.363,76.946,49.788
99,2197,1988,73,91,281,4257,103.000,3.37,11.18,3.710,1.360,76.161,48.946
99,2206,1990,74,91,281,4257,103.000,0.85,11.18,3.972,1.359,76.848,49.957
99,2207,1988,74,93,281,4257,104.000,5.48,11.18,3.792,1.360,76.281,49.674
99,2209,1988,73,93,280,4257,98.000,3.58,11.18,4.004,1.361,76.811,50.161
99,2246,1988,73,92,280,4258,90.000,0.36,11.18,4.095,1.358,77.676,50.904
89,2158,1986,73,91,280,4258,94.000,2.46,11.18,4.359,1.353,79.539,51.594
79,2039,1984,73,93,280,4258,94.000,3.92,11.18,3.820,1.360,78.533,50.978
89,2190,1986,73,94,281,4258,96.000,2.06,11.18,3.805,1.358,78.811,51.344
99,2236,1988,73,92,281,4259,88.000,4.03,11.18,3.846,1.357,78.117,50.589
99,2257,1990,73,91,281,4259,91.000,3.86,11.18,3.911,1.357,78.994,50.672
97,2260,1988,73,92,281,4259,92.000,3.73,11.18,3.957,1.355,78.848,51.325
96,2234,1988,74,91,280,4259,93.000,1.41,11.18,3.921,1.354,79.270,51.477
99,2258,1988,74,92,281,4259,95.000,4.83,11.18,4.044,1.354,79.489,51.108
99,2242,1990,73,91,280,4259,94.000,1.62,11.18,4.012,1.353,79.472,52.491
99,2208,1988,74,91,280,4260,97.000,3.61,11.18,3.754,1.353,78.733,50.689
99,2192,1988,74,92,281,4260,97.000,3.73,11.18,3.927,1.351,78.510,51.737
99,2188,1988,74,92,280,4260,85.000,4.01,11.17,3.768,1.353,78.288,51.640
99,2190,1988,74,92,280,4260,80.000,0.58,11.18,3.641,1.355,77.627,48.702
99,2185,1990,74,92,281,4260,78.000,3.38,11.17,3.478,1.352,75.765,45.751
99,2198,1990,74,93,280,4261,78.000,2.03,11.18,3.582,1.357,76.628,47.555
99,2198,1990,74,92,280,4261,79.000,3.04,11.17,3.327,1.353,75.972,46.037
98,2219,1988,74,95,280,4262,65.000,3.67,11.18,3.739,1.358,77.096,47.542
98,2218,1988,73,92,281,4262,55.000,3.34,11.17,3.585,1.360,77.020,49.178
99,2237,1988,74,92,281,4262,59.000,1.76,11.18,4.052,1.354,78.672,51.981
99,2204,1988,74,94,281,4262,63.000,4.49,11.17,3.956,1.356,78.236,52.169
98,2207,1988,74,93,280,4262,62.000,3.78,11.18,4.182,1.355,79.099,53.405
99,2200,1988,74,92,280,4262,61.000,0.58,11.17,4.033,1.356,78.425,52.019
96,2214,1988,74,93,281,4262,61.000,2.79,11.18,4.094,1.355,79.306,53.421
96,2219,1988,74,93,280,4262,61.000,4.47,11.17,3.965,1.356,78.563,51.799
86,2125,1986,74,92,280,4262,63.000,0.61,11.18,4.132,1.356,78.379,52.757
80,2051,1984,74,94,281,4262,62.000,5.62,11.17,3.966,1.357,77.601,51.674
91,2188,1988,74,93,280,4262,63.000,4.92,11.18,4.088,1.357,78.273,51.959
96,2200,1988,74,93,280,4262,63.000,5.84,11.17,3.969,1.357,77.489,50.387
95,2179,1990,74,93,280,4262,64.000,2.43,11.18,4.227,1.357,78.545,51.710
78,1911,1978,74,96,277,4263,56.000,5.64,11.17,3.971,1.357,77.540,51.006
78,2018,1982,74,94,270,4263,55.000,5.53,11.18,4.293,1.358,77.775,51.688
78,2018,1982,74,94,270,4263,61.000,2.97,11.17,4.233,1.358,77.232,50.055
70,1838,1990,73,89,254,4263,68.000,5.35,11.17,4.458,1.358,77.652,52.042
75,1896,1978,73,89,258,4263,68.000,5.09,11.18,4.414,1.358,77.705,52.189
70,1824,1976,73,88,245,4263,91.000,2.31,11.18,4.521,1.357,78.332,53.331
70,1824,1976,73,88,245,4263,91.000,2.31,11.18,4.521,1.357,78.332,53.331
84,2092,1984,73,90,270,4263,111.000,5.02,11.18,4.430,1.356,78.002,52.467
78,1951,1984,74,92,273,4263,110.000,3.58,11.17,4.540,1.355,78.837,52.819
94,2196,1988,74,95,287,4264,59.000,2.51,11.18,4.224,1.355,78.003,52.465
98,2153,1988,75,94,280,4264,57.000,0.56,11.18,3.463,1.346,73.858,40.228
99,2131,1988,75,95,282,4264,58.000,3.90,11.17,3.039,1.343,71.473,38.319
99,2136,1988,74,94,281,4264,59.000,3.51,11.18,3.431,1.347,72.388,39.857
99,2140,1988,75,95,280,4264,60.000,2.95,11.17,3.231,1.348,71.702,40.045
99,2141,1990,75,94,281,4264,61.000,0.10,11.18,3.584,1.341,72.682,40.024
